"1308396"|"011065"|"03-01-23"|"Sale"|"514090"|"162433"|""|"LJ NO"|"MATBOARD"|"TRADITIONA"|"584957"|"-1"|"0"|"-1"|"58,98"|"132"|"06"|"0"|"ANITA"|"VERKOOP"|"0"|""|""|"Customer"|"-58,98"|"-58,98"|""|"No"|""|"KUNDEINN"|"6"|"03-01-23"|""|"0"|"0"|"0"|"Sales Invoice"|"20000"|"No"|""|"No"|"No"|"Yes"|"03-01-23"|"Direct Cost"|" "|"0"|"0"|"-132"|"50,64"|"0"|"0"|"0"|"50,64"|"0"|""|""|""|""|"No"|"No"|"0"|"Work Center"|""|"0"|""|"MATBOARD"|"ARQADIA"|"No"|""|"No"|"No"|"0"
"1308399"|"011065"|"03-01-23"|"Sale"|"514090"|"162433"|""|"LJ NO"|"MATBOARD"|"TRADITIONA"|"584957"|"-1"|"0"|"0"|"-8,34"|"0"|"06"|"0"|"ANITA"|"VRDWAARDNG"|"1308396"|""|""|"Customer"|"8,34"|"8,34"|""|"No"|""|"KUNDEINN"|"6"|"03-01-23"|""|"0"|"0"|"0"|"Sales Invoice"|"20000"|"No"|""|"No"|"No"|"Yes"|"03-01-23"|"Direct Cost"|" "|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|""|""|""|""|"Yes"|"No"|"0"|"Work Center"|""|"0"|""|"MATBOARD"|"ARQADIA"|"No"|""|"No"|"No"|"0"
"1309912"|"05-009"|"12-01-23"|"Sale"|"476860"|"162512"|""|"LJ NO"|"SUPPLIES"|"TRADITIONA"|"585864"|"-1"|"-1"|"-1"|"31,27"|"88"|"02"|"0"|"ANITA"|"VERKOOP"|"0"|""|""|"Customer"|"-31,27"|"-31,27"|""|"No"|""|"KUNDEINN"|"10"|"12-01-23"|""|"0"|"0"|"0"|"Sales Invoice"|"40000"|"No"|""|"No"|"No"|"Yes"|"12-01-23"|"Direct Cost"|" "|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|""|""|""|""|"No"|"No"|"0"|"Work Center"|""|"0"|""|"SUPPLIES"|""|"No"|""|"No"|"No"|"0"
"1314111"|"05-11500"|"30-01-23"|"Sale"|"510720"|"305301"|""|"LJ NO"|"SAMPLES"|"TRADITIONA"|"587818"|"-1"|"-1"|"0"|"64,41"|"0"|"05"|"0"|"ANITA"|"VERKOOP"|"0"|""|""|"Customer"|"0"|"0"|""|"No"|""|"KUNDEINN"|"14"|"30-01-23"|""|"0"|"0"|"0"|"Sales Shipment"|"20000"|"Yes"|""|"No"|"No"|"Yes"|"30-01-23"|"Direct Cost"|" "|"0"|"0"|"0"|"-64,41"|"0"|"0"|"0"|"-64,41"|"0"|""|""|""|""|"No"|"No"|"0"|"Work Center"|""|"0"|""|"SAMPLES"|"CONFETTI"|"No"|""|"No"|"No"|"0"
"1314559"|"05-11500"|"30-01-23"|"Sale"|"510720"|"162760"|""|"LJ NO"|"SAMPLES"|"TRADITIONA"|"587818"|"-1"|"0"|"-1"|"64,41"|"0"|"05"|"0"|"ANITA"|"VERKOOP"|"0"|""|""|"Customer"|"-64,41"|"-64,41"|""|"No"|""|"KUNDEINN"|"14"|"30-01-23"|""|"0"|"0"|"0"|"Sales Invoice"|"20000"|"No"|""|"No"|"No"|"Yes"|"30-01-23"|"Direct Cost"|" "|"0"|"0"|"0"|"64,41"|"0"|"0"|"0"|"64,41"|"0"|""|""|""|""|"No"|"No"|"0"|"Work Center"|""|"0"|""|"SAMPLES"|"CONFETTI"|"No"|""|"No"|"No"|"0"
"1310971"|"05-54900"|"17-01-23"|"Sale"|"513580"|"305000"|""|"LJ NO"|"SAMPLES"|"TRADITIONA"|"586465"|"-1"|"-1"|"0"|"103,88"|"0"|"05"|"0"|"HAAKON"|"VERKOOP"|"0"|""|""|"Customer"|"0"|"0"|""|"No"|"CHOP-JOIN"|"KUNDEINN"|"14"|"17-01-23"|""|"0"|"0"|"0"|"Sales Shipment"|"40000"|"Yes"|""|"No"|"No"|"Yes"|"17-01-23"|"Direct Cost"|" "|"0"|"0"|"0"|"-103,88"|"0"|"0"|"0"|"-103,88"|"0"|""|""|""|""|"No"|"No"|"0"|"Work Center"|""|"0"|""|"SAMPLES"|""|"No"|""|"No"|"No"|"0"
"1311836"|"05-54900"|"17-01-23"|"Sale"|"513580"|"162604"|""|"LJ NO"|"SAMPLES"|"TRADITIONA"|"586465"|"-1"|"0"|"-1"|"103,88"|"0"|"05"|"0"|"ANITA"|"VERKOOP"|"0"|""|""|"Customer"|"-103,88"|"-103,88"|""|"No"|""|"KUNDEINN"|"14"|"17-01-23"|""|"0"|"0"|"0"|"Sales Invoice"|"40000"|"No"|""|"No"|"No"|"Yes"|"17-01-23"|"Direct Cost"|" "|"0"|"0"|"0"|"103,88"|"0"|"0"|"0"|"103,88"|"0"|""|""|""|""|"No"|"No"|"0"|"Work Center"|""|"0"|""|"SAMPLES"|""|"No"|""|"No"|"No"|"0"
"1312143"|"08-950"|"20-01-23"|"Sale"|"592460"|"305092"|""|"LJ NO"|"SUPPLIES"|"TRADITIONA"|"586866"|"-2"|"-2"|"0"|"73,83"|"0"|"05"|"0"|"ANITA"|"VERKOOP"|"0"|""|""|"Customer"|"0"|"0"|""|"No"|"CHOP-JOIN"|"KUNDEINN"|"10"|"20-01-23"|""|"0"|"0"|"0"|"Sales Shipment"|"70000"|"Yes"|""|"No"|"No"|"Yes"|"20-01-23"|"Direct Cost"|" "|"0"|"0"|"390"|"-147,66"|"0"|"0"|"0"|"-147,66"|"0"|""|""|""|""|"No"|"No"|"0"|"Work Center"|""|"0"|""|"SUPPLIES"|""|"No"|""|"No"|"No"|"0"
"1312152"|"08-950"|"20-01-23"|"Sale"|"592460"|"162632"|""|"LJ NO"|"SUPPLIES"|"TRADITIONA"|"586866"|"-2"|"0"|"-2"|"73,83"|"390"|"05"|"0"|"ANITA"|"VERKOOP"|"0"|""|""|"Customer"|"-147,66"|"-147,66"|""|"No"|""|"KUNDEINN"|"10"|"20-01-23"|""|"0"|"0"|"0"|"Sales Invoice"|"60000"|"No"|""|"No"|"No"|"Yes"|"20-01-23"|"Direct Cost"|" "|"0"|"0"|"-390"|"147,66"|"0"|"0"|"0"|"147,66"|"0"|""|""|""|""|"No"|"No"|"0"|"Work Center"|""|"0"|""|"SUPPLIES"|""|"No"|""|"No"|"No"|"0"
"1314155"|"08-955"|"31-01-23"|"Sale"|"592525"|"305310"|""|"LJ NO"|"SUPPLIES"|"TRADITIONA"|"587852"|"-1"|"-1"|"0"|"86,13"|"0"|"05"|"0"|"ANITA"|"VERKOOP"|"0"|""|""|"Customer"|"0"|"0"|""|"No"|"CHOP-JOIN"|"KUNDEINN"|"10"|"31-01-23"|""|"0"|"0"|"0"|"Sales Shipment"|"20000"|"Yes"|""|"No"|"No"|"Yes"|"31-01-23"|"Direct Cost"|" "|"0"|"0"|"236"|"-86,13"|"0"|"0"|"0"|"-86,13"|"0"|""|""|""|""|"No"|"No"|"0"|"Work Center"|""|"0"|""|"SUPPLIES"|""|"No"|""|"No"|"No"|"0"
