"8058668"|"004-21580"|"18-01-23"|"Sale"|"140402"|"LI1872580"|""|"RECHNUNG"|"-3"|"0"|"-3"|"0"|"No"|"NLJ"|""|"No"|"Customer"|"No"|""|""|"AT"|""|"18-01-23"|""|""|""|"ALJ-RECHGB"|"0"|"Sales Shipment"|"140000"|""|""|"No"|""|""|"1"|"ST"|"No"|"22605241"|""|""|"No"|"PP"|"No"|""|"MOORMAN"|""|"Yes"|"18-01-23"|"Yes"|"0"|"-14,25"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"19,27"|"No"|"-3"|"0"|"0"|""|""|""|""|""|"None"|""|"No"|""|""
"8054713"|"004-21580"|"17-01-23"|"Sale"|"140402"|"GS314499"|""|"RUCK"|"3"|"0"|"3"|"0"|"No"|"NLJ"|""|"Yes"|"Customer"|"No"|""|""|"AT"|""|"17-01-23"|""|""|""|"ALJ-GSGB"|"0"|"Sales Credit Memo"|"140000"|""|""|"No"|""|""|"1"|"ST"|"No"|"22605241"|""|""|"No"|"PP"|"No"|""|"MOORMAN"|""|"Yes"|"17-01-23"|"Yes"|"0"|"14,25"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"-19,27"|"No"|"0"|"0"|"0"|""|""|""|""|""|"None"|"380"|"No"|""|""
"8060234"|"004-22180"|"19-01-23"|"Sale"|"170318"|"LI1872765"|""|"AICHAM"|"-5"|"0"|"-5"|"0"|"No"|"ALJ"|""|"No"|"Customer"|"No"|""|""|""|""|"19-01-23"|""|""|""|"ALJ-LIEFER"|"0"|"Sales Shipment"|"30000"|""|""|"No"|""|""|"1"|"ST"|"No"|""|""|""|"No"|"PP"|"No"|""|"MOORMAN"|""|"Yes"|"20-01-23"|"Yes"|"0"|"-23,75"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"51,3"|"No"|"-5"|"0"|"0"|""|""|""|""|""|"None"|""|"No"|""|""
"8067669"|"004-22180"|"24-01-23"|"Sale"|"101732"|"LI1873670"|""|"AICHAM"|"-1"|"0"|"-1"|"0"|"No"|"NLJ"|""|"No"|"Customer"|"No"|""|""|"AT"|""|"24-01-23"|""|""|""|"ALJ-LIEFER"|"0"|"Sales Shipment"|"30000"|""|""|"No"|""|""|"1"|"ST"|"No"|""|""|""|"No"|"PP"|"No"|""|"MOORMAN"|""|"Yes"|"25-01-23"|"Yes"|"0"|"-4,75"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"11,4"|"No"|"-1"|"0"|"0"|""|""|""|""|""|"None"|""|"No"|""|""
"8070232"|"004-22180"|"25-01-23"|"Sale"|"140396"|"LI1873892"|""|"AICHAM"|"-5"|"0"|"-5"|"0"|"No"|"NLJ"|""|"No"|"Customer"|"No"|""|""|"AT"|""|"25-01-23"|"1036178363"|""|""|"ALJ-LIEFER"|"0"|"Sales Shipment"|"70000"|""|""|"No"|""|""|"1"|"ST"|"No"|"22605250"|""|""|"No"|"PP"|"No"|""|"MOORMAN"|""|"Yes"|"26-01-23"|"Yes"|"0"|"-23,75"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"32,12"|"No"|"-5"|"0"|"0"|""|""|""|""|""|"None"|""|"No"|""|""
"8060196"|"004-22480"|"19-01-23"|"Sale"|"118494"|"LI1872756"|""|"AICHAM"|"-40"|"0"|"-40"|"0"|"No"|"ALJ"|""|"No"|"Customer"|"No"|""|""|""|""|"19-01-23"|""|""|""|"ALJ-LIEFER"|"0"|"Sales Shipment"|"10000"|""|""|"No"|""|""|"1"|"ST"|"No"|""|""|""|"No"|"PP"|"No"|""|"MOORMAN"|""|"Yes"|"20-01-23"|"Yes"|"0"|"-190"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"364,8"|"No"|"-40"|"0"|"0"|""|""|""|""|""|"None"|""|"No"|""|""
"8070177"|"004-22480"|"25-01-23"|"Sale"|"101820"|"LI1873884"|""|"AICHAM"|"-5"|"0"|"-5"|"0"|"No"|"NLJ"|""|"No"|"Customer"|"No"|""|""|"AT"|""|"25-01-23"|""|""|""|"ALJ-LIEFER"|"0"|"Sales Shipment"|"10000"|""|""|"No"|""|""|"1"|"ST"|"No"|""|""|""|"No"|"PP"|"No"|""|"MOORMAN"|""|"Yes"|"26-01-23"|"Yes"|"0"|"-23,75"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"57"|"No"|"-5"|"0"|"0"|""|""|""|""|""|"None"|""|"No"|""|""
"8061966"|"004-22580"|"20-01-23"|"Sale"|"820725"|"LI1872950"|""|"AICHAM"|"-10"|"0"|"-10"|"0"|"No"|"ALJ"|""|"No"|"Customer"|"No"|""|""|"DE"|""|"20-01-23"|""|""|""|"ALJ-LIEFER"|"0"|"Sales Shipment"|"130000"|""|""|"No"|""|""|"1"|"ST"|"No"|""|""|""|"No"|"PP"|"No"|""|"MOORMAN"|""|"Yes"|"23-01-23"|"Yes"|"0"|"-47,5"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"91,2"|"No"|"-10"|"0"|"0"|""|""|""|""|""|"None"|""|"No"|""|""
"8046584"|"004-22580"|"12-01-23"|"Sale"|"140402"|"LI1871215"|""|"AICHAM"|"-10"|"0"|"-10"|"0"|"No"|"NLJ"|""|"No"|"Customer"|"No"|""|""|"AT"|""|"12-01-23"|"1036051728"|""|""|"ALJ-LIEFER"|"0"|"Sales Shipment"|"50000"|""|""|"No"|""|""|"1"|"ST"|"No"|"22605278"|""|""|"No"|"PP"|"No"|""|"MOORMAN"|""|"Yes"|"13-01-23"|"Yes"|"0"|"-47,5"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"64,24"|"No"|"-10"|"0"|"0"|""|""|""|""|""|"None"|""|"No"|""|""
"8052074"|"004-22580"|"16-01-23"|"Sale"|"140386"|"LI1871784"|""|"AICHAM"|"-10"|"0"|"-10"|"0"|"No"|"NLJ"|""|"No"|"Customer"|"No"|""|""|"AT"|""|"16-01-23"|"1036060229"|""|""|"ALJ-LIEFER"|"0"|"Sales Shipment"|"50000"|""|""|"No"|""|""|"1"|"ST"|"No"|"22605278"|""|""|"No"|"PP"|"No"|""|"MOORMAN"|""|"Yes"|"17-01-23"|"Yes"|"0"|"-47,5"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"64,24"|"No"|"-10"|"0"|"0"|""|""|""|""|""|"None"|""|"No"|""|""
