"5604453"|"066-08000"|"11-01-23"|"Sale"|"D108015"|"V00372487"|""|"BOXTEL"|"-10"|"0"|"-10"|"0"|"No"|""|""|"No"|"Customer"|"No"|""|""|"NL"|""|"11-01-23"|""|""|""|"M-VERZEND"|"0"|"Sales Shipment"|"10000"|""|""|"No"|""|""|"1"|"STUK"|"No"|""|""|""|"No"|"KARTON"|"No"|""|"KARTON"|""|"Yes"|"12-01-23"|"Yes"|"0"|"-38,71"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"54,8"|"No"|"-10"|"0"|"0"|""|""|""|""|""|"None"|""|"No"|""|""
"5591714"|"066-41356"|"02-01-23"|"Sale"|"106527"|"V00371779"|""|"BOXTEL"|"-5"|"0"|"-5"|"0"|"No"|""|""|"No"|"Customer"|"No"|""|""|"NL"|""|"02-01-23"|""|""|""|"M-VERZEND"|"0"|"Sales Shipment"|"40000"|""|""|"No"|""|""|"1"|"STUK"|"No"|""|""|""|"No"|"MOORMAN"|"No"|""|"MOORMAN"|""|"Yes"|"05-01-23"|"Yes"|"0"|"-32,36"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"53,36"|"No"|"-5"|"0"|"0"|""|""|""|""|""|"None"|""|"No"|""|""
"5602716"|"066-41356"|"10-01-23"|"Sale"|"103050"|"V00372391"|""|"BOXTEL"|"-10"|"0"|"-10"|"0"|"No"|""|""|"No"|"Customer"|"No"|""|""|"NL"|""|"10-01-23"|""|""|""|"M-VERZEND"|"0"|"Sales Shipment"|"70000"|""|""|"No"|""|""|"1"|"STUK"|"No"|""|""|""|"No"|"MOORMAN"|"No"|""|"MOORMAN"|""|"Yes"|"11-01-23"|"Yes"|"0"|"-64,73"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"100,05"|"No"|"-10"|"0"|"0"|""|""|""|""|""|"None"|""|"No"|""|""
"5618323"|"069-202"|"24-01-23"|"Sale"|"112079"|"V00373191"|""|"BOXTEL"|"-12,5"|"0"|"-12,5"|"0"|"No"|""|""|"No"|"Customer"|"No"|""|""|"NL"|""|"24-01-23"|""|""|""|"M-VERZEND"|"0"|"Sales Shipment"|"10000"|""|""|"No"|""|""|"1"|"M"|"No"|""|""|""|"No"|"HOUT"|"No"|""|"FILLET"|""|"Yes"|"25-01-23"|"Yes"|"0"|"-23,63"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"68,4"|"No"|"-12,5"|"0"|"0"|""|""|""|""|""|"None"|""|"No"|""|""
"5609499"|"087-22469"|"17-01-23"|"Sale"|"104055"|"V00372751"|""|"BOXTEL"|"-10"|"0"|"-10"|"0"|"No"|""|""|"No"|"Customer"|"No"|""|""|"NL"|""|"17-01-23"|""|""|""|"M-VERZEND"|"0"|"Sales Shipment"|"280000"|""|""|"No"|""|""|"1"|"STUK"|"No"|""|""|""|"No"|"MOORMAN"|"No"|""|"MOORMAN"|""|"Yes"|"18-01-23"|"Yes"|"0"|"-94,65"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"180,08"|"No"|"-10"|"0"|"0"|""|""|""|""|""|"None"|""|"No"|""|""
"5609500"|"087-41369"|"17-01-23"|"Sale"|"104055"|"V00372751"|""|"BOXTEL"|"-10"|"0"|"-10"|"0"|"No"|""|""|"No"|"Customer"|"No"|""|""|"NL"|""|"17-01-23"|""|""|""|"M-VERZEND"|"0"|"Sales Shipment"|"290000"|""|""|"No"|""|""|"1"|"STUK"|"No"|""|""|""|"No"|"MOORMAN"|"No"|""|"MOORMAN"|""|"Yes"|"18-01-23"|"Yes"|"0"|"-94,42"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"180,08"|"No"|"-10"|"0"|"0"|""|""|""|""|""|"None"|""|"No"|""|""
"5610702"|"087-41369"|"17-01-23"|"Sale"|"103050"|"V00372822"|""|"BOXTEL"|"-5"|"0"|"-5"|"0"|"No"|""|""|"No"|"Customer"|"No"|""|""|"NL"|""|"17-01-23"|""|""|""|"M-VERZEND"|"0"|"Sales Shipment"|"30000"|""|""|"No"|""|""|"1"|"STUK"|"No"|""|""|""|"No"|"MOORMAN"|"No"|""|"MOORMAN"|""|"Yes"|"16-01-23"|"Yes"|"0"|"-47,21"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"84,41"|"No"|"-5"|"0"|"0"|""|""|""|""|""|"None"|""|"No"|""|""
"5610711"|"087-41369"|"17-01-23"|"Sale"|"103069"|"V00372823"|""|"BOXTEL"|"-5"|"0"|"-5"|"0"|"No"|""|""|"No"|"Customer"|"No"|""|""|"NL"|""|"17-01-23"|""|""|""|"M-VERZEND"|"0"|"Sales Shipment"|"45000"|""|""|"No"|""|""|"1"|"STUK"|"No"|""|""|""|"No"|"MOORMAN"|"No"|""|"MOORMAN"|""|"Yes"|"18-01-23"|"Yes"|"0"|"-47,21"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"90,04"|"No"|"-5"|"0"|"0"|""|""|""|""|""|"None"|""|"No"|""|""
"5600214"|"103235"|"09-01-23"|"Sale"|"111805"|"V00372261"|""|"BOXTEL"|"-12"|"0"|"-12"|"0"|"No"|""|""|"No"|"Customer"|"No"|""|""|"NL"|""|"09-01-23"|""|""|""|"M-VERZEND"|"0"|"Sales Shipment"|"150000"|""|""|"No"|""|""|"1"|"M"|"No"|""|""|""|"No"|"HOUT"|"No"|""|"ACADEMIE"|""|"Yes"|"10-01-23"|"Yes"|"0"|"-9,12"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"45,41"|"No"|"-12"|"0"|"0"|""|""|""|""|""|"None"|""|"No"|""|""
"5618609"|"103237"|"24-01-23"|"Sale"|"112486"|"V00373232"|""|"BOXTEL"|"-7,35"|"0"|"-7,35"|"0"|"No"|""|""|"No"|"Customer"|"No"|""|""|"NL"|""|"24-01-23"|""|""|""|"M-VERZEND"|"0"|"Sales Shipment"|"40000"|""|""|"No"|""|""|"1"|"M"|"No"|""|""|""|"No"|"HOUT"|"No"|""|"ACADEMIE"|""|"Yes"|"25-01-23"|"Yes"|"0"|"-9,92"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"31,29"|"No"|"-7,35"|"0"|"0"|""|""|""|""|""|"None"|""|"No"|""|""
"5620235"|"111285"|"25-01-23"|"Sale"|"178077"|"V00373307"|""|"BOXTEL"|"-280,8"|"0"|"-280,8"|"0"|"No"|""|""|"No"|"Customer"|"No"|""|""|"CZ"|""|"25-01-23"|""|""|""|"M-VERZEND"|"0"|"Sales Shipment"|"200000"|""|""|"No"|""|""|"1"|"M"|"No"|""|""|""|"No"|"HOUT"|"No"|""|"TRIBECA"|""|"Yes"|"26-01-23"|"Yes"|"0"|"-385,59"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"384,7"|"No"|"-280,8"|"0"|"0"|""|""|""|""|""|"None"|""|"No"|""|""
"5623650"|"111285"|"30-01-23"|"Sale"|"111805"|"V00373553"|""|"BOXTEL"|"-6"|"0"|"-6"|"0"|"No"|""|""|"No"|"Customer"|"No"|""|""|"NL"|""|"30-01-23"|""|""|""|"M-VERZEND"|"0"|"Sales Shipment"|"50000"|""|""|"No"|""|""|"1"|"M"|"No"|""|""|""|"No"|"HOUT"|"No"|""|"TRIBECA"|""|"Yes"|"31-01-23"|"Yes"|"0"|"-8,81"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"27,36"|"No"|"-6"|"0"|"0"|""|""|""|""|""|"None"|""|"No"|""|""
"5605441"|"11250014050"|"12-01-23"|"Sale"|"113550"|"V00372543"|""|"BOXTEL"|"-2"|"0"|"-2"|"0"|"No"|""|""|"No"|"Customer"|"No"|""|""|"NL"|""|"12-01-23"|""|""|""|"M-VERZEND"|"0"|"Sales Shipment"|"20000"|""|""|"No"|""|""|"1"|"STUK"|"No"|""|""|""|"No"|"L-BARTH AL"|"No"|""|"L-BARTH AL"|""|"Yes"|"12-01-23"|"Yes"|"0"|"-7,99"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"36,54"|"No"|"-2"|"0"|"0"|""|""|""|""|""|"None"|""|"No"|""|""
"5621882"|"11250015065"|"26-01-23"|"Sale"|"C112492"|"V00373411"|""|"BOXTEL"|"-2"|"0"|"-2"|"0"|"No"|""|""|"No"|"Customer"|"No"|""|""|"NL"|""|"26-01-23"|""|""|""|"M-VERZEND"|"0"|"Sales Shipment"|"10000"|""|""|"No"|""|""|"1"|"STUK"|"No"|""|""|""|"No"|"L-BARTH AL"|"No"|""|"L-BARTH AL"|""|"Yes"|"26-01-23"|"Yes"|"0"|"-10,35"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"52,36"|"No"|"-2"|"0"|"0"|""|""|""|""|""|"None"|""|"No"|""|""
"5604076"|"11250015070"|"11-01-23"|"Sale"|"105547"|"V00372462"|""|"BOXTEL"|"-1"|"0"|"-1"|"0"|"No"|""|""|"No"|"Customer"|"No"|""|""|"NL"|""|"11-01-23"|""|""|""|"M-VERZEND"|"0"|"Sales Shipment"|"30000"|""|""|"No"|""|""|"1"|"STUK"|"No"|""|""|""|"No"|"L-BARTH AL"|"No"|""|"L-BARTH AL"|""|"Yes"|"12-01-23"|"Yes"|"0"|"-5,44"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"27,39"|"No"|"-1"|"0"|"0"|""|""|""|""|""|"None"|""|"No"|""|""
"5621883"|"11250015070"|"26-01-23"|"Sale"|"C112492"|"V00373411"|""|"BOXTEL"|"-3"|"0"|"-3"|"0"|"No"|""|""|"No"|"Customer"|"No"|""|""|"NL"|""|"26-01-23"|""|""|""|"M-VERZEND"|"0"|"Sales Shipment"|"20000"|""|""|"No"|""|""|"1"|"STUK"|"No"|""|""|""|"No"|"L-BARTH AL"|"No"|""|"L-BARTH AL"|""|"Yes"|"26-01-23"|"Yes"|"0"|"-16,33"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"82,17"|"No"|"-3"|"0"|"0"|""|""|""|""|""|"None"|""|"No"|""|""
"5590652"|"11250016060"|"02-01-23"|"Sale"|"112300"|"V00371703"|""|"BOXTEL"|"-1"|"0"|"-1"|"0"|"No"|""|""|"No"|"Customer"|"No"|""|""|"NL"|""|"02-01-23"|""|""|""|"M-VERZEND"|"0"|"Sales Shipment"|"10000"|""|""|"No"|""|""|"1"|"STUK"|"No"|""|""|""|"No"|"L-BARTH AL"|"No"|""|"L-BARTH AL"|""|"Yes"|"03-01-23"|"Yes"|"0"|"-7,93"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"26,29"|"No"|"-1"|"0"|"0"|""|""|""|""|""|"None"|""|"No"|""|""
"5616861"|"11250016070"|"24-01-23"|"Sale"|"112465"|"V00373131"|""|"BOXTEL"|"-1"|"0"|"-1"|"0"|"No"|""|""|"No"|"Customer"|"No"|""|""|"NL"|""|"24-01-23"|""|""|""|"M-VERZEND"|"0"|"Sales Shipment"|"170000"|""|""|"No"|""|""|"1"|"STUK"|"No"|""|""|""|"No"|"L-BARTH AL"|"No"|""|"L-BARTH AL"|""|"Yes"|"25-01-23"|"Yes"|"0"|"-4,95"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"27,38"|"No"|"-1"|"0"|"0"|""|""|""|""|""|"None"|""|"No"|""|""
"5602224"|"11250016080"|"10-01-23"|"Sale"|"107611"|"V00372363"|""|"BOXTEL"|"-1"|"0"|"-1"|"0"|"No"|""|""|"No"|"Customer"|"No"|""|""|"NL"|""|"10-01-23"|""|""|""|"M-VERZEND"|"0"|"Sales Shipment"|"50000"|""|""|"No"|""|""|"1"|"STUK"|"No"|""|""|""|"No"|"L-BARTH AL"|"No"|""|"L-BARTH AL"|""|"Yes"|"11-01-23"|"Yes"|"0"|"-6,56"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"29,8"|"No"|"-1"|"0"|"0"|""|""|""|""|""|"None"|""|"No"|""|""
"5621884"|"11250016080"|"26-01-23"|"Sale"|"C112492"|"V00373411"|""|"BOXTEL"|"-3"|"0"|"-3"|"0"|"No"|""|""|"No"|"Customer"|"No"|""|""|"NL"|""|"26-01-23"|""|""|""|"M-VERZEND"|"0"|"Sales Shipment"|"30000"|""|""|"No"|""|""|"1"|"STUK"|"No"|""|""|""|"No"|"L-BARTH AL"|"No"|""|"L-BARTH AL"|""|"Yes"|"26-01-23"|"Yes"|"0"|"-19,68"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"99,33"|"No"|"-3"|"0"|"0"|""|""|""|""|""|"None"|""|"No"|""|""
"5621885"|"11250016580"|"26-01-23"|"Sale"|"C112492"|"V00373411"|""|"BOXTEL"|"-5"|"0"|"-5"|"0"|"No"|""|""|"No"|"Customer"|"No"|""|""|"NL"|""|"26-01-23"|""|""|""|"M-VERZEND"|"0"|"Sales Shipment"|"40000"|""|""|"No"|""|""|"1"|"STUK"|"No"|""|""|""|"No"|"L-BARTH AL"|"No"|""|"L-BARTH AL"|""|"Yes"|"26-01-23"|"Yes"|"0"|"-28,98"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"175"|"No"|"-5"|"0"|"0"|""|""|""|""|""|"None"|""|"No"|""|""
"5621886"|"112500170100"|"26-01-23"|"Sale"|"C112492"|"V00373411"|""|"BOXTEL"|"-2"|"0"|"-2"|"0"|"No"|""|""|"No"|"Customer"|"No"|""|""|"NL"|""|"26-01-23"|""|""|""|"M-VERZEND"|"0"|"Sales Shipment"|"50000"|""|""|"No"|""|""|"1"|"STUK"|"No"|""|""|""|"No"|"L-BARTH AL"|"No"|""|"L-BARTH AL"|""|"Yes"|"26-01-23"|"Yes"|"0"|"-16,66"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"85,26"|"No"|"-2"|"0"|"0"|""|""|""|""|""|"None"|""|"No"|""|""
"5621887"|"11250017090"|"26-01-23"|"Sale"|"C112492"|"V00373411"|""|"BOXTEL"|"-2"|"0"|"-2"|"0"|"No"|""|""|"No"|"Customer"|"No"|""|""|"NL"|""|"26-01-23"|""|""|""|"M-VERZEND"|"0"|"Sales Shipment"|"60000"|""|""|"No"|""|""|"1"|"STUK"|"No"|""|""|""|"No"|"L-BARTH AL"|"No"|""|"L-BARTH AL"|""|"Yes"|"26-01-23"|"Yes"|"0"|"-13,21"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"79,2"|"No"|"-2"|"0"|"0"|""|""|""|""|""|"None"|""|"No"|""|""
"5598706"|"1125001C3040"|"09-01-23"|"Sale"|"112300"|"V00372148"|""|"BOXTEL"|"-1"|"0"|"-1"|"0"|"No"|""|""|"No"|"Customer"|"No"|""|""|"NL"|""|"09-01-23"|""|""|""|"M-VERZEND"|"0"|"Sales Shipment"|"10000"|""|""|"No"|""|""|"1"|"STUK"|"No"|""|""|""|"No"|"L-BARTH AL"|"No"|""|"L-BARTH AL"|""|"Yes"|"10-01-23"|"Yes"|"0"|"-10,07"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"20,69"|"No"|"-1"|"0"|"0"|""|""|""|""|""|"None"|""|"No"|""|""
"5615922"|"1125001C5984"|"23-01-23"|"Sale"|"116385"|"V00373078"|""|"BOXTEL"|"-1"|"0"|"-1"|"0"|"No"|""|""|"No"|"Customer"|"No"|""|""|"BE"|""|"23-01-23"|""|""|""|"M-VERZEND"|"0"|"Sales Shipment"|"180000"|""|""|"No"|""|""|"1"|"STUK"|"No"|""|""|""|"No"|"L-BARTH AL"|"No"|""|"L-BARTH AL"|""|"Yes"|"24-01-23"|"Yes"|"0"|"-28,74"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"51,08"|"No"|"-1"|"0"|"0"|""|""|""|""|""|"None"|""|"No"|""|""
"5610721"|"1125001C6070"|"17-01-23"|"Sale"|"111810"|"V00372824"|""|"BOXTEL"|"-1"|"0"|"-1"|"0"|"No"|""|""|"No"|"Customer"|"No"|""|""|"NL"|""|"17-01-23"|""|""|""|"M-VERZEND"|"0"|"Sales Shipment"|"40000"|""|""|"No"|""|""|"1"|"STUK"|"No"|""|""|""|"No"|"L-BARTH AL"|"No"|""|"L-BARTH AL"|""|"Yes"|"18-01-23"|"Yes"|"0"|"-23,84"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"41,63"|"No"|"-1"|"0"|"0"|""|""|""|""|""|"None"|""|"No"|""|""
"5621888"|"1125001C6580"|"26-01-23"|"Sale"|"C112492"|"V00373411"|""|"BOXTEL"|"-1"|"0"|"-1"|"0"|"No"|""|""|"No"|"Customer"|"No"|""|""|"NL"|""|"26-01-23"|""|""|""|"M-VERZEND"|"0"|"Sales Shipment"|"70000"|""|""|"No"|""|""|"1"|"STUK"|"No"|""|""|""|"No"|"L-BARTH AL"|"No"|""|"L-BARTH AL"|""|"Yes"|"26-01-23"|"Yes"|"0"|"-28,08"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"58,7"|"No"|"-1"|"0"|"0"|""|""|""|""|""|"None"|""|"No"|""|""
"5614831"|"1125001C70100"|"23-01-23"|"Sale"|"112300"|"V00373035"|""|"BOXTEL"|"-1"|"0"|"-1"|"0"|"No"|""|""|"No"|"Customer"|"No"|""|""|"NL"|""|"23-01-23"|""|""|""|"M-VERZEND"|"0"|"Sales Shipment"|"20000"|""|""|"No"|""|""|"1"|"STUK"|"No"|""|""|""|"No"|"L-BARTH AL"|"No"|""|"L-BARTH AL"|""|"Yes"|"24-01-23"|"Yes"|"0"|"-37,58"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"70,75"|"No"|"-1"|"0"|"0"|""|""|""|""|""|"None"|""|"No"|""|""
"5609985"|"1125001C7090"|"17-01-23"|"Sale"|"112300"|"V00372786"|""|"BOXTEL"|"-1"|"0"|"-1"|"0"|"No"|""|""|"No"|"Customer"|"No"|""|""|"NL"|""|"17-01-23"|""|""|""|"M-VERZEND"|"0"|"Sales Shipment"|"190000"|""|""|"No"|""|""|"1"|"STUK"|"No"|""|""|""|"No"|"L-BARTH AL"|"No"|""|"L-BARTH AL"|""|"Yes"|"18-01-23"|"Yes"|"0"|"-32,6"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"64,79"|"No"|"-1"|"0"|"0"|""|""|""|""|""|"None"|""|"No"|""|""
"5598289"|"11251022025"|"09-01-23"|"Sale"|"112300"|"V00372111"|""|"BOXTEL"|"-5"|"0"|"-5"|"0"|"No"|""|""|"No"|"Customer"|"No"|""|""|"NL"|""|"09-01-23"|""|""|""|"M-VERZEND"|"0"|"Sales Shipment"|"10000"|""|""|"No"|""|""|"1"|"STUK"|"No"|""|""|""|"No"|"L-BARTH AL"|"No"|""|"L-BARTH AL"|""|"Yes"|"10-01-23"|"Yes"|"0"|"-11,11"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"53,2"|"No"|"-5"|"0"|"0"|""|""|""|""|""|"None"|""|"No"|""|""
"5623825"|"11251023030"|"30-01-23"|"Sale"|"112490"|"V00373564"|""|"BOXTEL"|"-1"|"0"|"-1"|"0"|"No"|""|""|"No"|"Customer"|"No"|""|""|"NL"|""|"30-01-23"|""|""|""|"M-VERZEND"|"0"|"Sales Shipment"|"180000"|""|""|"No"|""|""|"1"|"STUK"|"No"|""|""|""|"No"|"L-BARTH AL"|"No"|""|"L-BARTH AL"|""|"Yes"|"31-01-23"|"Yes"|"0"|"-3,02"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"12,63"|"No"|"-1"|"0"|"0"|""|""|""|""|""|"None"|""|"No"|""|""
"5603887"|"11251024050"|"11-01-23"|"Sale"|"120681"|"V00372456"|""|"BOXTEL"|"-2"|"0"|"-2"|"0"|"No"|""|""|"No"|"Customer"|"No"|""|""|"NL"|""|"11-01-23"|""|""|""|"M-VERZEND"|"0"|"Sales Shipment"|"230000"|""|""|"No"|""|""|"1"|"STUK"|"No"|""|""|""|"No"|"L-BARTH AL"|"No"|""|"L-BARTH AL"|""|"Yes"|"12-01-23"|"Yes"|"0"|"-12,36"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"42,28"|"No"|"-2"|"0"|"0"|""|""|""|""|""|"None"|""|"No"|""|""
"5618329"|"11251024050"|"24-01-23"|"Sale"|"107064"|"V00373193"|""|"BOXTEL"|"-4"|"0"|"-4"|"0"|"No"|""|""|"No"|"Customer"|"No"|""|""|"NL"|""|"24-01-23"|""|""|""|"M-VERZEND"|"0"|"Sales Shipment"|"50000"|""|""|"No"|""|""|"1"|"STUK"|"No"|""|""|""|"No"|"L-BARTH AL"|"No"|""|"L-BARTH AL"|""|"Yes"|"25-01-23"|"Yes"|"0"|"-24,71"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"82,21"|"No"|"-4"|"0"|"0"|""|""|""|""|""|"None"|""|"No"|""|""
"5606764"|"11251024060"|"16-01-23"|"Sale"|"112300"|"V00372609"|""|"BOXTEL"|"-1"|"0"|"-1"|"0"|"No"|""|""|"No"|"Customer"|"No"|""|""|"NL"|""|"16-01-23"|""|""|""|"M-VERZEND"|"0"|"Sales Shipment"|"10000"|""|""|"No"|""|""|"1"|"STUK"|"No"|""|""|""|"No"|"L-BARTH AL"|"No"|""|"L-BARTH AL"|""|"Yes"|"16-01-23"|"Yes"|"0"|"-6,03"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"24,56"|"No"|"-1"|"0"|"0"|""|""|""|""|""|"None"|""|"No"|""|""
