"588008"|"1006-83"|"31-01-23"|"Sale"|"596168"|"305348"|""|"LJ NO"|"-9"|"0"|"-9"|"0"|"No"|""|""|"No"|"Customer"|"No"|""|""|""|""|"31-01-23"|""|""|""|"FÓLGES"|"0"|"Sales Shipment"|"15000"|""|""|"No"|""|""|"1"|"M"|"No"|""|""|""|"No"|"WOOD L"|"No"|""|""|""|"Yes"|"31-01-23"|"No"|"0"|"-269,8"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"558"|"No"|"-9"|"0"|"0"|""|""|""|""|""|"None"|""|"No"|""|""
"586769"|"1006-84"|"19-01-23"|"Sale"|"200000"|"305068"|""|"LJ NO"|"-3"|"0"|"-3"|"0"|"No"|""|""|"No"|"Customer"|"No"|""|""|""|""|"19-01-23"|""|""|""|"SFAKT+"|"0"|"Sales Shipment"|"220000"|""|""|"No"|""|""|"1"|"M"|"No"|""|""|""|"No"|"WOOD L"|"No"|""|""|""|"Yes"|"19-01-23"|"No"|"0"|"-76,22"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"No"|"-3"|"0"|"0"|""|""|""|""|""|"None"|""|"No"|""|""
"587740"|"100752"|"30-01-23"|"Sale"|"596172"|"305295"|""|"LJ NO"|"-3"|"0"|"-3"|"0"|"No"|""|""|"No"|"Customer"|"No"|""|""|""|""|"30-01-23"|""|""|""|"FÓLGES"|"0"|"Sales Shipment"|"50000"|""|""|"No"|""|""|"1"|"M"|"No"|""|""|""|"No"|"WOOD L"|"No"|""|"SOFIA"|""|"Yes"|"30-01-23"|"No"|"0"|"-41,76"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"99"|"No"|"-3"|"0"|"0"|""|""|""|""|""|"None"|""|"No"|""|""
"585453"|"1007-82"|"09-01-23"|"Sale"|"200000"|"304824"|""|"LJ NO"|"-4,9"|"0"|"-4,9"|"0"|"No"|""|""|"No"|"Customer"|"No"|""|""|""|""|"09-01-23"|""|""|""|"SFAKT+"|"0"|"Sales Shipment"|"120000"|""|""|"No"|""|""|"1"|"M"|"No"|""|""|""|"No"|"WOOD L"|"No"|""|""|""|"Yes"|"09-01-23"|"No"|"0"|"-144,14"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"No"|"-4,9"|"0"|"0"|""|""|""|""|""|"None"|""|"No"|""|""
"587458"|"1007-83"|"26-01-23"|"Sale"|"200000"|"305228"|""|"LJ NO"|"-6,9"|"0"|"-6,9"|"0"|"No"|""|""|"No"|"Customer"|"No"|""|""|""|""|"26-01-23"|""|""|""|"SFAKT+"|"0"|"Sales Shipment"|"200000"|""|""|"No"|""|""|"1"|"M"|"No"|""|""|""|"No"|"WOOD L"|"No"|""|""|""|"Yes"|"26-01-23"|"No"|"0"|"-229,83"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"No"|"-6,9"|"0"|"0"|""|""|""|""|""|"None"|""|"No"|""|""
"587994"|"1007-83"|"31-01-23"|"Sale"|"511100"|"305343"|""|"LJ NO"|"-12,61"|"0"|"-12,61"|"0"|"No"|""|""|"No"|"Customer"|"No"|""|""|"NO"|""|"31-01-23"|""|""|""|"FÓLGES"|"0"|"Sales Shipment"|"10000"|""|""|"No"|""|""|"1"|"M"|"No"|""|""|""|"No"|"WOOD L"|"No"|""|""|""|"Yes"|"31-01-23"|"No"|"0"|"-420,02"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"No"|"-12,61"|"0"|"0"|""|""|""|""|""|"None"|""|"No"|""|""
"588014"|"1007-83"|"31-01-23"|"Sale"|"596168"|"305349"|""|"LJ NO"|"-18,4"|"0"|"-18,4"|"0"|"No"|""|""|"No"|"Customer"|"No"|""|""|""|""|"31-01-23"|""|""|""|"FÓLGES"|"0"|"Sales Shipment"|"20000"|""|""|"No"|""|""|"1"|"M"|"No"|""|""|""|"No"|"WOOD L"|"No"|""|""|""|"Yes"|"31-01-23"|"No"|"0"|"-612,87"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"1.269,6"|"No"|"-18,4"|"0"|"0"|""|""|""|""|""|"None"|""|"No"|""|""
"587461"|"1008-83"|"26-01-23"|"Sale"|"200000"|"305228"|""|"LJ NO"|"-8,4"|"0"|"-8,4"|"0"|"No"|""|""|"No"|"Customer"|"No"|""|""|""|""|"26-01-23"|""|""|""|"SFAKT+"|"0"|"Sales Shipment"|"230000"|""|""|"No"|""|""|"1"|"M"|"No"|""|""|""|"No"|"WOOD L"|"No"|""|""|""|"Yes"|"26-01-23"|"No"|"0"|"-178,7"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"No"|"-8,4"|"0"|"0"|""|""|""|""|""|"None"|""|"No"|""|""
"587487"|"1008-83"|"26-01-23"|"Sale"|"700000"|"305234"|""|"LJ NO"|"-12"|"0"|"-12"|"0"|"No"|""|""|"No"|"Customer"|"No"|""|""|"NO"|""|"26-01-23"|""|""|""|"FÓLGES"|"0"|"Sales Shipment"|"10000"|""|""|"No"|""|""|"1"|"M"|"No"|""|""|""|"No"|"WOOD L"|"No"|""|""|""|"Yes"|"27-01-23"|"No"|"0"|"-255,29"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"486"|"No"|"-12"|"0"|"0"|""|""|""|""|""|"None"|""|"No"|""|""
"587996"|"1008-83"|"31-01-23"|"Sale"|"511100"|"305343"|""|"LJ NO"|"-23,27"|"0"|"-23,27"|"0"|"No"|""|""|"No"|"Customer"|"No"|""|""|"NO"|""|"31-01-23"|""|""|""|"FÓLGES"|"0"|"Sales Shipment"|"30000"|""|""|"No"|""|""|"1"|"M"|"No"|""|""|""|"No"|"WOOD L"|"No"|""|""|""|"Yes"|"31-01-23"|"No"|"0"|"-495,05"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"No"|"-23,27"|"0"|"0"|""|""|""|""|""|"None"|""|"No"|""|""
"588007"|"1008-83"|"31-01-23"|"Sale"|"596168"|"305348"|""|"LJ NO"|"-29,2"|"0"|"-29,2"|"0"|"No"|""|""|"No"|"Customer"|"No"|""|""|""|""|"31-01-23"|""|""|""|"FÓLGES"|"0"|"Sales Shipment"|"10000"|""|""|"No"|""|""|"1"|"M"|"No"|""|""|""|"No"|"WOOD L"|"No"|""|""|""|"Yes"|"31-01-23"|"No"|"0"|"-621,21"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"1.314"|"No"|"-29,2"|"0"|"0"|""|""|""|""|""|"None"|""|"No"|""|""
"585168"|"103237"|"05-01-23"|"Sale"|"511186"|"304756"|""|"LJ NO"|"-4,9"|"0"|"-4,9"|"0"|"No"|""|""|"No"|"Customer"|"No"|""|""|""|""|"05-01-23"|""|""|""|"SFAKT+"|"0"|"Sales Shipment"|"30000"|""|""|"No"|""|""|"1"|"M"|"No"|""|""|""|"No"|"WOOD L"|"No"|""|"SPOLETO"|""|"Yes"|"05-01-23"|"No"|"0"|"-34,88"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"88,2"|"No"|"-4,9"|"0"|"0"|""|""|""|""|""|"None"|""|"No"|""|""
"585713"|"103237"|"11-01-23"|"Sale"|"511290"|"304871"|""|"LJ NO"|"-2,45"|"0"|"-2,45"|"0"|"No"|""|""|"No"|"Customer"|"No"|""|""|"NO"|""|"11-01-23"|""|""|""|"FÓLGES"|"0"|"Sales Shipment"|"10000"|""|""|"No"|""|""|"1"|"M"|"No"|""|""|""|"No"|"WOOD L"|"No"|""|"SPOLETO"|""|"Yes"|"13-01-23"|"No"|"0"|"-17,44"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"44,1"|"No"|"-2,45"|"0"|"0"|""|""|""|""|""|"None"|""|"No"|""|""
"585939"|"11-01"|"13-01-23"|"Sale"|"200000"|"304912"|""|"LJ NO"|"-6,08"|"0"|"-6,08"|"0"|"No"|""|""|"No"|"Customer"|"No"|""|""|""|""|"13-01-23"|""|""|""|"SFAKT+"|"0"|"Sales Shipment"|"60000"|""|""|"No"|""|""|"1"|"M"|"No"|""|""|""|"No"|"METAL L"|"No"|""|"NIELSEN"|""|"Yes"|"13-01-23"|"No"|"0"|"-228,12"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"No"|"-6,08"|"0"|"0"|""|""|""|""|""|"None"|""|"No"|""|""
"585959"|"11-01"|"13-01-23"|"Sale"|"200000"|"304912"|""|"LJ NO"|"-3,04"|"0"|"-3,04"|"0"|"No"|""|""|"No"|"Customer"|"No"|""|""|""|""|"13-01-23"|""|""|""|"SFAKT+"|"0"|"Sales Shipment"|"260000"|""|""|"No"|""|""|"1"|"M"|"No"|""|""|""|"No"|"METAL L"|"No"|""|"NIELSEN"|""|"Yes"|"13-01-23"|"No"|"0"|"-114,06"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"No"|"-3,04"|"0"|"0"|""|""|""|""|""|"None"|""|"No"|""|""
"587415"|"11-01"|"26-01-23"|"Sale"|"200000"|"305227"|""|"LJ NO"|"-3,04"|"0"|"-3,04"|"0"|"No"|""|""|"No"|"Customer"|"No"|""|""|""|""|"26-01-23"|""|""|""|"SFAKT+"|"0"|"Sales Shipment"|"30000"|""|""|"No"|""|""|"1"|"M"|"No"|""|""|""|"No"|"METAL L"|"No"|""|"NIELSEN"|""|"Yes"|"26-01-23"|"No"|"0"|"-114,06"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"No"|"-3,04"|"0"|"0"|""|""|""|""|""|"None"|""|"No"|""|""
"585938"|"11-02"|"13-01-23"|"Sale"|"200000"|"304912"|""|"LJ NO"|"-3,04"|"0"|"-3,04"|"0"|"No"|""|""|"No"|"Customer"|"No"|""|""|""|""|"13-01-23"|""|""|""|"SFAKT+"|"0"|"Sales Shipment"|"50000"|""|""|"No"|""|""|"1"|"M"|"No"|""|""|""|"No"|"METAL L"|"No"|""|"NIELSEN"|""|"Yes"|"13-01-23"|"No"|"0"|"-100,5"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"No"|"-3,04"|"0"|"0"|""|""|""|""|""|"None"|""|"No"|""|""
"585955"|"11-03"|"13-01-23"|"Sale"|"200000"|"304912"|""|"LJ NO"|"-3,04"|"0"|"-3,04"|"0"|"No"|""|""|"No"|"Customer"|"No"|""|""|""|""|"13-01-23"|""|""|""|"SFAKT+"|"0"|"Sales Shipment"|"220000"|""|""|"No"|""|""|"1"|"M"|"No"|""|""|""|"No"|"METAL L"|"No"|""|"NIELSEN"|""|"Yes"|"13-01-23"|"No"|"0"|"-104,56"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"No"|"-3,04"|"0"|"0"|""|""|""|""|""|"None"|""|"No"|""|""
"585945"|"11-04"|"13-01-23"|"Sale"|"200000"|"304912"|""|"LJ NO"|"-6,08"|"0"|"-6,08"|"0"|"No"|""|""|"No"|"Customer"|"No"|""|""|""|""|"13-01-23"|""|""|""|"SFAKT+"|"0"|"Sales Shipment"|"120000"|""|""|"No"|""|""|"1"|"M"|"No"|""|""|""|"No"|"METAL L"|"No"|""|"NIELSEN"|""|"Yes"|"13-01-23"|"No"|"0"|"-164,35"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"No"|"-6,08"|"0"|"0"|""|""|""|""|""|"None"|""|"No"|""|""
"587424"|"11-04"|"26-01-23"|"Sale"|"200000"|"305227"|""|"LJ NO"|"-3,04"|"0"|"-3,04"|"0"|"No"|""|""|"No"|"Customer"|"No"|""|""|""|""|"26-01-23"|""|""|""|"SFAKT+"|"0"|"Sales Shipment"|"120000"|""|""|"No"|""|""|"1"|"M"|"No"|""|""|""|"No"|"METAL L"|"No"|""|"NIELSEN"|""|"Yes"|"26-01-23"|"No"|"0"|"-82,17"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"No"|"-3,04"|"0"|"0"|""|""|""|""|""|"None"|""|"No"|""|""
"587433"|"11-10"|"26-01-23"|"Sale"|"200000"|"305227"|""|"LJ NO"|"-3,04"|"0"|"-3,04"|"0"|"No"|""|""|"No"|"Customer"|"No"|""|""|""|""|"26-01-23"|""|""|""|"SFAKT+"|"0"|"Sales Shipment"|"210000"|""|""|"No"|""|""|"1"|"M"|"No"|""|""|""|"No"|"METAL L"|"No"|""|"NIELSEN"|""|"Yes"|"26-01-23"|"No"|"0"|"-111,57"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"No"|"-3,04"|"0"|"0"|""|""|""|""|""|"None"|""|"No"|""|""
"585106"|"111285"|"04-01-23"|"Sale"|"593064"|"304745"|""|"LJ NO"|"-12"|"0"|"-12"|"0"|"No"|""|""|"No"|"Customer"|"No"|""|""|"NO"|""|"04-01-23"|""|""|""|"FÓLGES"|"0"|"Sales Shipment"|"40000"|""|""|"No"|""|""|"1"|"M"|"No"|""|""|""|"No"|"WOOD L"|"No"|""|"TRIBECA"|""|"Yes"|"04-01-23"|"No"|"0"|"-183,96"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"432"|"No"|"-12"|"0"|"0"|""|""|""|""|""|"None"|""|"No"|""|""
"585138"|"111285"|"06-01-23"|"Sale"|"200000"|"304751"|""|"LJ NO"|"-7,2"|"0"|"-7,2"|"0"|"No"|""|""|"No"|"Customer"|"No"|""|""|""|""|"06-01-23"|""|""|""|"SFAKT+"|"0"|"Sales Shipment"|"160000"|""|""|"No"|""|""|"1"|"M"|"No"|""|""|""|"No"|"WOOD L"|"No"|""|"TRIBECA"|""|"Yes"|"06-01-23"|"No"|"0"|"-110,38"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"No"|"-7,2"|"0"|"0"|""|""|""|""|""|"None"|""|"No"|""|""
"585353"|"111285"|"09-01-23"|"Sale"|"509980"|"304810"|""|"LJ NO"|"-49"|"0"|"-49"|"0"|"No"|""|""|"No"|"Customer"|"No"|""|""|""|""|"09-01-23"|""|""|""|"FÓLGES"|"0"|"Sales Shipment"|"10000"|""|""|"No"|""|""|"1"|"M"|"No"|""|""|""|"No"|"WOOD L"|"No"|""|"TRIBECA"|""|"Yes"|"09-01-23"|"No"|"0"|"-751,18"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"1.675,8"|"No"|"-49"|"0"|"0"|""|""|""|""|""|"None"|""|"No"|""|""
"585435"|"111285"|"09-01-23"|"Sale"|"511290"|"304822"|""|"LJ NO"|"-2,45"|"0"|"-2,45"|"0"|"No"|""|""|"No"|"Customer"|"No"|""|""|"NO"|""|"09-01-23"|""|""|""|"FÓLGES"|"0"|"Sales Shipment"|"20000"|""|""|"No"|""|""|"1"|"M"|"No"|""|""|""|"No"|"WOOD L"|"No"|""|"TRIBECA"|""|"Yes"|"13-01-23"|"No"|"0"|"-37,56"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"85,75"|"No"|"-2,45"|"0"|"0"|""|""|""|""|""|"None"|""|"No"|""|""
"585540"|"111285"|"10-01-23"|"Sale"|"501970"|"304839"|""|"LJ NO"|"-107,8"|"0"|"-107,8"|"0"|"No"|""|""|"No"|"Customer"|"No"|""|""|"NO"|""|"10-01-23"|""|""|""|"FÓLGES"|"0"|"Sales Shipment"|"10000"|""|""|"No"|""|""|"1"|"M"|"No"|""|""|""|"No"|"WOOD L"|"No"|""|"TRIBECA"|""|"Yes"|"13-01-23"|"No"|"0"|"-1.652,61"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"2.619,54"|"No"|"-107,8"|"0"|"0"|""|""|""|""|""|"None"|""|"No"|""|""
"585822"|"111285"|"12-01-23"|"Sale"|"509340"|"304889"|""|"LJ NO"|"-12"|"0"|"-12"|"0"|"No"|""|""|"No"|"Customer"|"No"|""|""|""|""|"12-01-23"|""|""|""|"FÓLGES"|"0"|"Sales Shipment"|"10000"|""|""|"No"|""|""|"1"|"M"|"No"|""|""|""|"No"|"WOOD L"|"No"|""|"TRIBECA"|""|"Yes"|"31-01-23"|"No"|"0"|"-183,96"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"410,4"|"No"|"-12"|"0"|"0"|""|""|""|""|""|"None"|""|"No"|""|""
"585906"|"111285"|"13-01-23"|"Sale"|"510790"|"304903"|""|"LJ NO"|"-8,8"|"0"|"-8,8"|"0"|"No"|""|""|"No"|"Customer"|"No"|""|""|""|""|"13-01-23"|""|""|""|"FÓLGES"|"0"|"Sales Shipment"|"10000"|""|""|"No"|""|""|"1"|"M"|"No"|""|""|""|"No"|"WOOD L"|"No"|""|"TRIBECA"|""|"Yes"|"13-01-23"|"No"|"0"|"-134,91"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"316,8"|"No"|"-8,8"|"0"|"0"|""|""|""|""|""|"None"|""|"No"|""|""
"586064"|"111285"|"16-01-23"|"Sale"|"592727"|"304933"|""|"LJ NO"|"-24"|"0"|"-24"|"0"|"No"|""|""|"No"|"Customer"|"No"|""|""|""|""|"16-01-23"|""|""|""|"FÓLGES"|"0"|"Sales Shipment"|"20000"|""|""|"No"|""|""|"1"|"M"|"No"|""|""|""|"No"|"WOOD L"|"No"|""|"TRIBECA"|""|"Yes"|"20-01-23"|"No"|"0"|"-367,93"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"864"|"No"|"-24"|"0"|"0"|""|""|""|""|""|"None"|""|"No"|""|""
"586201"|"111285"|"16-01-23"|"Sale"|"500600"|"304963"|""|"LJ NO"|"-9,6"|"0"|"-9,6"|"0"|"No"|""|""|"No"|"Customer"|"No"|""|""|""|""|"16-01-23"|""|""|""|"FÓLGES"|"0"|"Sales Shipment"|"10000"|""|""|"No"|""|""|"1"|"M"|"No"|""|""|""|"No"|"WOOD L"|"No"|""|"TRIBECA"|""|"Yes"|"16-01-23"|"No"|"0"|"-147,17"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"335,23"|"No"|"-9,6"|"0"|"0"|""|""|""|""|""|"None"|""|"No"|""|""
"586394"|"111285"|"17-01-23"|"Sale"|"593064"|"304993"|""|"LJ NO"|"-9,6"|"0"|"-9,6"|"0"|"No"|""|""|"No"|"Customer"|"No"|""|""|"NO"|""|"17-01-23"|""|""|""|"FÓLGES"|"0"|"Sales Shipment"|"10000"|""|""|"No"|""|""|"1"|"M"|"No"|""|""|""|"No"|"WOOD L"|"No"|""|"TRIBECA"|""|"Yes"|"17-01-23"|"No"|"0"|"-147,17"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"345,6"|"No"|"-9,6"|"0"|"0"|""|""|""|""|""|"None"|""|"No"|""|""
"586749"|"111285"|"19-01-23"|"Sale"|"200000"|"305068"|""|"LJ NO"|"-6,6"|"0"|"-6,6"|"0"|"No"|""|""|"No"|"Customer"|"No"|""|""|""|""|"19-01-23"|""|""|""|"SFAKT+"|"0"|"Sales Shipment"|"20000"|""|""|"No"|""|""|"1"|"M"|"No"|""|""|""|"No"|"WOOD L"|"No"|""|"TRIBECA"|""|"Yes"|"19-01-23"|"No"|"0"|"-101,18"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"No"|"-6,6"|"0"|"0"|""|""|""|""|""|"None"|""|"No"|""|""
"586855"|"111285"|"20-01-23"|"Sale"|"593162"|"305090"|""|"LJ NO"|"-9,6"|"0"|"-9,6"|"0"|"No"|""|""|"No"|"Customer"|"No"|""|""|""|""|"20-01-23"|""|""|""|"SFAKT+"|"0"|"Sales Shipment"|"5000"|""|""|"No"|""|""|"1"|"M"|"No"|""|""|""|"No"|"WOOD L"|"No"|""|"TRIBECA"|""|"Yes"|"20-01-23"|"No"|"0"|"-147,17"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"345,6"|"No"|"-9,6"|"0"|"0"|""|""|""|""|""|"None"|""|"No"|""|""
"587251"|"111285"|"24-01-23"|"Sale"|"510890"|"305194"|""|"LJ NO"|"-9,6"|"0"|"-9,6"|"0"|"No"|""|""|"No"|"Customer"|"No"|""|""|""|""|"24-01-23"|""|""|""|"SFAKT+"|"0"|"Sales Shipment"|"20000"|""|""|"No"|""|""|"1"|"M"|"No"|""|""|""|"No"|"WOOD L"|"No"|""|"TRIBECA"|""|"Yes"|"24-01-23"|"No"|"0"|"-147,17"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"345,6"|"No"|"-9,6"|"0"|"0"|""|""|""|""|""|"None"|""|"No"|""|""
"587451"|"111285"|"26-01-23"|"Sale"|"200000"|"305228"|""|"LJ NO"|"-2,4"|"0"|"-2,4"|"0"|"No"|""|""|"No"|"Customer"|"No"|""|""|""|""|"26-01-23"|""|""|""|"SFAKT+"|"0"|"Sales Shipment"|"130000"|""|""|"No"|""|""|"1"|"M"|"No"|""|""|""|"No"|"WOOD L"|"No"|""|"TRIBECA"|""|"Yes"|"26-01-23"|"No"|"0"|"-36,79"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"No"|"-2,4"|"0"|"0"|""|""|""|""|""|"None"|""|"No"|""|""
"587682"|"111285"|"26-01-23"|"Sale"|"389365"|"305286"|""|"LJ NO"|"-9,8"|"0"|"-9,8"|"0"|"No"|""|""|"No"|"Customer"|"No"|""|""|""|""|"26-01-23"|""|""|""|"FÓLGES"|"0"|"Sales Shipment"|"20000"|""|""|"No"|""|""|"1"|"M"|"No"|""|""|""|"No"|"WOOD L"|"No"|""|"TRIBECA"|""|"Yes"|"27-01-23"|"No"|"0"|"-150,24"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"352,8"|"No"|"-9,8"|"0"|"0"|""|""|""|""|""|"None"|""|"No"|""|""
